,ctx_lens,batch_size,num_heads,head_size,block_size,dtype,qlen,trans_v,us_hip_bf16,us_triton_fp8,us_gluon_fp8,err_gluon_fp8,gluon_fp8_bandwith(TB/s),us_asm_fp8,asm_fp8_bandwith(TB/s),us_hip_fp8,perf_fp8_gluon_vs_hip,perf_fp8_gluon_vs_asm
312,4097,4,"(16, 1)",128,64,torch.bfloat16,1,False,15.734626262626282,22.98839535353531,16.523219999999952,0,0.23182707422605725,,,15.07961999999996,91%,NaN
313,4097,4,"(16, 1)",128,64,torch.bfloat16,2,False,18.752900000000153,32.20773387755101,26.5385004040404,0,0.14490008297536872,,,17.699474747474788,67%,NaN
314,4097,4,"(16, 1)",128,64,torch.bfloat16,3,False,21.890222222222153,,30.868533131313114,0,0.12505719190994624,,,20.64125999999994,67%,NaN
315,4097,4,"(16, 1)",128,64,torch.bfloat16,4,False,24.907279999999993,,92.85309999999994,0,0.04173509805246145,,,57.93353535353552,62%,NaN
316,4097,80,"(16, 1)",128,64,torch.bfloat16,1,False,91.61931313131322,231.5640441237114,64.3313999999999,0,1.190874051985024,,,61.45529292929302,96%,NaN
317,4097,80,"(16, 1)",128,64,torch.bfloat16,2,False,124.58978494623656,322.40642101284953,117.56318639175255,0,0.6541896368431673,,,116.63348979591846,99%,NaN
318,4097,80,"(16, 1)",128,64,torch.bfloat16,3,False,178.63250505050505,,134.53044434137283,0,0.5738971711095391,,,155.6900412371133,116%,NaN
319,4097,80,"(16, 1)",128,64,torch.bfloat16,4,False,213.18696969696967,,230.6410016666668,0,0.33604027080802173,,,707.1974399999998,307%,NaN
320,4097,128,"(16, 1)",128,64,torch.bfloat16,1,False,142.37806000000015,374.69118000000014,95.83234,0,1.279077104666241,,,93.20492783505155,97%,NaN
321,4097,128,"(16, 1)",128,64,torch.bfloat16,2,False,194.18729292929302,527.7074039080456,182.0006584950631,0,0.6761172742797074,,,184.00898,101%,NaN
322,4097,128,"(16, 1)",128,64,torch.bfloat16,3,False,286.76292,,212.92659494232475,0,0.5801559280580131,,,247.9854747474748,116%,NaN
323,4097,128,"(16, 1)",128,64,torch.bfloat16,4,False,334.5898600000002,,392.90805635300376,0,0.3156144585230573,,,1139.0861237113404,290%,NaN
324,512,4,"(64, 4)",128,64,torch.bfloat16,1,False,15.359252525252689,19.57383632653056,13.252097959183788,0,0.14842580274052225,,,14.883793814432847,112%,NaN
325,512,4,"(64, 4)",128,64,torch.bfloat16,2,False,18.364545454545443,25.65814266375092,19.80801666666669,0,0.1023099867324734,,,17.504019999999976,88%,NaN
326,512,4,"(64, 4)",128,64,torch.bfloat16,3,False,23.16134020618555,,19.994269653052175,0,0.1043380230105186,,,21.95410101010103,110%,NaN
327,512,4,"(64, 4)",128,64,torch.bfloat16,4,False,26.33060606060595,,24.91634979591833,0,0.08611884282767497,,,56.15171717171724,225%,NaN
328,512,80,"(64, 4)",128,64,torch.bfloat16,1,False,68.63074999999998,114.76001175257724,36.933324960753446,0,1.0651373953891445,,,54.262808510638315,147%,NaN
329,512,80,"(64, 4)",128,64,torch.bfloat16,2,False,104.8219157894737,159.0057546938775,64.11164646464648,0,0.6321964991121541,,,101.08567346938776,158%,NaN
330,512,80,"(64, 4)",128,64,torch.bfloat16,3,False,149.63275510204076,,70.13321591836741,0,0.5949142755885859,,,139.4872842105263,199%,NaN
331,512,80,"(64, 4)",128,64,torch.bfloat16,4,False,187.92701052631577,,91.29153654066425,0,0.47009115920800976,,,425.5153400000006,466%,NaN
332,512,128,"(64, 4)",128,64,torch.bfloat16,1,False,104.78502222222224,183.5573535353535,52.40195450680275,0,1.201148038755718,,,81.0538163265306,155%,NaN
333,512,128,"(64, 4)",128,64,torch.bfloat16,2,False,161.88092,255.6515357658215,93.61234323232307,0,0.6927489610497563,,,156.6410638297872,167%,NaN
334,512,128,"(64, 4)",128,64,torch.bfloat16,3,False,234.58234000000004,,104.3823308596167,0,0.6395450417582544,,,217.74907999999996,209%,NaN
335,512,128,"(64, 4)",128,64,torch.bfloat16,4,False,292.9547368421054,,135.44827470355744,0,0.5069429708981489,,,674.507636363636,498%,NaN
336,4096,4,"(64, 4)",128,64,torch.bfloat16,1,False,27.74340229885056,59.59692574712652,24.27354087912095,0,0.6310737186452928,,,20.893395348837185,86%,NaN
337,4096,4,"(64, 4)",128,64,torch.bfloat16,2,False,34.911494505494346,81.69374831460667,39.48864173913041,0,0.3894283944644337,,,32.14108045977024,81%,NaN
338,4096,4,"(64, 4)",128,64,torch.bfloat16,3,False,46.24692307692303,,44.72378,0,0.34517661514358067,,,42.67457777777782,95%,NaN
339,4096,4,"(64, 4)",128,64,torch.bfloat16,4,False,55.40536842105268,,56.6791193406593,0,0.2734200499562895,,,175.20736000000008,309%,NaN
340,4096,80,"(64, 4)",128,64,torch.bfloat16,1,False,318.79502,843.5271083516482,202.7225267711013,0,1.511267045775504,,,201.0266804123712,99%,NaN
341,4096,80,"(64, 4)",128,64,torch.bfloat16,2,False,436.2014,1183.7254968434347,384.39240467836254,0,0.8001197820190128,,,403.4224800000001,105%,NaN
342,4096,80,"(64, 4)",128,64,torch.bfloat16,3,False,641.6604400000007,,448.4064514604809,0,0.6885540092719526,,,544.8817400000006,122%,NaN
343,4096,80,"(64, 4)",128,64,torch.bfloat16,4,False,754.1012244897961,,578.0276070913212,0,0.5362099474654742,,,2588.0561443299,448%,NaN
344,4096,128,"(64, 4)",128,64,torch.bfloat16,1,False,501.17718000000013,1376.4597686956527,319.88586765957444,0,1.5323859169498408,,,315.5088888888887,99%,NaN
345,4096,128,"(64, 4)",128,64,torch.bfloat16,2,False,691.0530199999995,1921.7116210526326,606.920195,0,0.8108083259045695,,,648.2992600000002,107%,NaN
346,4096,128,"(64, 4)",128,64,torch.bfloat16,3,False,1027.736079999999,,705.4982372175359,0,0.7002190364738141,,,876.5923999999998,124%,NaN
347,4096,128,"(64, 4)",128,64,torch.bfloat16,4,False,1204.714565656565,,919.9179408080809,0,0.5390813925159765,,,4147.279131313129,451%,NaN
348,4097,4,"(64, 4)",128,64,torch.bfloat16,1,False,27.843204301075303,60.39395390965374,25.187012418686983,0,0.6083341185080736,,,21.055670329670413,84%,NaN
349,4097,4,"(64, 4)",128,64,torch.bfloat16,2,False,35.409266666666575,84.74998273155413,42.46778963893241,0,0.36219741533823613,,,32.90731764705884,77%,NaN
350,4097,4,"(64, 4)",128,64,torch.bfloat16,3,False,47.80756989247313,,51.139783673469395,0,0.30194355896611613,,,44.11849438202246,86%,NaN
351,4097,4,"(64, 4)",128,64,torch.bfloat16,4,False,57.36208602150525,,127.68346608695641,0,0.1214012542653205,,,176.26095999999998,138%,NaN
352,4097,80,"(64, 4)",128,64,torch.bfloat16,1,False,339.29953061224495,897.1019268817199,218.45995105925013,0,1.4027393966977706,,,215.6980808080807,99%,NaN
353,4097,80,"(64, 4)",128,64,torch.bfloat16,2,False,468.46748000000014,1270.208263605442,422.28441921768706,0,0.7285006475420057,,,434.6282680412366,103%,NaN
354,4097,80,"(64, 4)",128,64,torch.bfloat16,3,False,692.0370000000004,,497.5285312923044,0,0.620721318112816,,,588.8171958762885,118%,NaN
355,4097,80,"(64, 4)",128,64,torch.bfloat16,4,False,811.3279183673475,,875.2862682828278,0,0.35419115993468936,,,2763.5751250000017,316%,NaN
356,4097,128,"(64, 4)",128,64,torch.bfloat16,1,False,537.3318372093023,1463.1409389473674,347.1155032566218,0,1.4125206259078538,,,339.67147368421047,98%,NaN
357,4097,128,"(64, 4)",128,64,torch.bfloat16,2,False,742.408888888889,2063.067349747474,670.6572832653059,0,0.7339294880369768,,,699.1910799999995,104%,NaN
358,4097,128,"(64, 4)",128,64,torch.bfloat16,3,False,1111.0687200000002,,786.0899608333334,0,0.6285826429638782,,,949.6330400000002,121%,NaN
359,4097,128,"(64, 4)",128,64,torch.bfloat16,4,False,1296.0583030303033,,1431.6071341666657,0,0.3464846199649167,,,4423.290102040823,309%,NaN
360,512,4,"(5, 1)",128,1024,torch.bfloat16,1,False,16.142404040404028,20.44187147199302,12.346183265306152,0,0.03899940254647294,,,14.795536842105268,120%,NaN
361,512,4,"(5, 1)",128,1024,torch.bfloat16,2,False,18.78722916666671,26.387642120765882,12.630355716480164,0,0.0384906327946843,,,17.369599999999902,138%,NaN
362,512,4,"(5, 1)",128,1024,torch.bfloat16,3,False,21.631571428571515,,12.733349369988636,0,0.038545003561996444,,,20.227555555555575,159%,NaN
363,512,4,"(5, 1)",128,1024,torch.bfloat16,4,False,24.104556701030944,,14.970606060605979,0,0.0330957616338065,,,47.76908000000003,319%,NaN
364,512,80,"(5, 1)",128,1024,torch.bfloat16,1,False,21.749870967741835,35.80781818181816,16.464636666666557,0,0.5848823521882015,,,18.918400000000048,115%,NaN
365,512,80,"(5, 1)",128,1024,torch.bfloat16,2,False,27.508651685393207,47.166159999999905,16.60458545454536,0,0.5855616031849806,,,24.03087999999997,145%,NaN
366,512,80,"(5, 1)",128,1024,torch.bfloat16,3,False,31.889978021977957,,16.85726000000006,0,0.5823093395039945,,,30.141878787878817,179%,NaN
367,512,80,"(5, 1)",128,1024,torch.bfloat16,4,False,38.66350000000001,,19.895521632653114,0,0.4980654630158227,,,104.21392000000007,524%,NaN
368,512,128,"(5, 1)",128,1024,torch.bfloat16,1,False,29.000260869565114,64.94423157894737,22.00428391752571,0,0.7002182271501529,,,24.038086021505247,109%,NaN
369,512,128,"(5, 1)",128,1024,torch.bfloat16,2,False,40.391655913978546,87.73991878787865,22.71053763440859,0,0.685004139347495,,,38.690202020201944,170%,NaN
370,512,128,"(5, 1)",128,1024,torch.bfloat16,3,False,53.61110416666671,,23.18932253313692,0,0.6772868795917701,,,49.78473469387743,215%,NaN
371,512,128,"(5, 1)",128,1024,torch.bfloat16,4,False,63.947333333333276,,27.460597551020406,0,0.5773667335824145,,,185.86890909090906,677%,NaN
372,4096,4,"(5, 1)",128,1024,torch.bfloat16,1,False,16.685696969697098,23.026747474747474,14.738666666666589,0,0.25913835795852835,,,15.382039999999982,104%,NaN
373,4096,4,"(5, 1)",128,1024,torch.bfloat16,2,False,19.248159999999913,28.582636701030964,15.07287422680421,0,0.2537014794809928,,,18.074000000000026,120%,NaN
374,4096,4,"(5, 1)",128,1024,torch.bfloat16,3,False,22.51176,,15.152485714285735,0,0.25267584318753533,,,20.835680000000092,138%,NaN
375,4096,4,"(5, 1)",128,1024,torch.bfloat16,4,False,25.456489795918422,,18.42527999999998,0,0.20804697226404775,,,58.577387755102144,318%,NaN
376,4096,80,"(5, 1)",128,1024,torch.bfloat16,1,False,87.49387999999995,240.33326464646464,55.21060689367917,0,1.3835580129930933,,,63.24649999999999,115%,NaN
377,4096,80,"(5, 1)",128,1024,torch.bfloat16,2,False,109.096306122449,324.69356161616156,57.4425040197897,0,1.3314219345499743,,,110.65688659793811,193%,NaN
378,4096,80,"(5, 1)",128,1024,torch.bfloat16,3,False,152.3378787878788,,59.770094845360745,0,1.2811313464199416,,,141.91399999999996,237%,NaN
379,4096,80,"(5, 1)",128,1024,torch.bfloat16,4,False,183.27338,,79.99930464646468,0,0.9583392590867253,,,659.9035757575755,825%,NaN
380,4096,128,"(5, 1)",128,1024,torch.bfloat16,1,False,131.5871111111111,387.035759228467,80.79696681096681,0,1.5126721823343159,,,92.94322448979594,115%,NaN
381,4096,128,"(5, 1)",128,1024,torch.bfloat16,2,False,167.68612631578955,524.3199513131317,84.01226,0,1.4565533140505555,,,174.35899999999998,208%,NaN
382,4096,128,"(5, 1)",128,1024,torch.bfloat16,3,False,238.761595959596,,87.68671247311833,0,1.3972167946583118,,,225.4791111111111,257%,NaN
383,4096,128,"(5, 1)",128,1024,torch.bfloat16,4,False,287.22491999999994,,121.30803587628867,0,1.0111973049571956,,,1053.2502315789475,868%,NaN
384,4097,4,"(5, 1)",128,1024,torch.bfloat16,1,False,16.93326000000004,24.638080808080787,16.269986938775467,0,0.23480567104623748,,,15.524480000000013,95%,NaN
385,4097,4,"(5, 1)",128,1024,torch.bfloat16,2,False,19.322439999999958,29.84165656565662,16.496383434343464,0,0.23186547701011273,,,17.970879999999937,109%,NaN
386,4097,4,"(5, 1)",128,1024,torch.bfloat16,3,False,22.62932000000001,,16.619199595959657,0,0.23043218204984267,,,21.00649999999998,126%,NaN
387,4097,4,"(5, 1)",128,1024,torch.bfloat16,4,False,25.66313131313132,,21.255558585858548,0,0.18038834520410474,,,58.75029166666669,276%,NaN
388,4097,80,"(5, 1)",128,1024,torch.bfloat16,1,False,91.774612244898,256.2843169191919,59.18951368421057,0,1.29086554806136,,,66.4355652173913,112%,NaN
389,4097,80,"(5, 1)",128,1024,torch.bfloat16,2,False,115.51424742268041,345.1149587713873,60.657041847041874,0,1.2611699144811839,,,117.77416666666669,194%,NaN
390,4097,80,"(5, 1)",128,1024,torch.bfloat16,3,False,162.88381632653068,,63.515624489796075,0,1.2058760210833102,,,151.98183333333324,239%,NaN
391,4097,80,"(5, 1)",128,1024,torch.bfloat16,4,False,195.8252929292929,,86.33434484848489,0,0.8882340038419166,,,700.0636767676771,811%,NaN
392,4097,128,"(5, 1)",128,1024,torch.bfloat16,1,False,138.87925252525244,416.2929399999998,86.50175737373738,0,1.4132559863048744,,,99.04950000000002,115%,NaN
393,4097,128,"(5, 1)",128,1024,torch.bfloat16,2,False,179.71277083333345,565.0641086868685,90.43319836734689,0,1.353464659616191,,,187.6260606060606,207%,NaN
394,4097,128,"(5, 1)",128,1024,torch.bfloat16,3,False,255.08722000000012,,94.3166185567011,0,1.2993166160270093,,,242.8472525252528,257%,NaN
395,4097,128,"(5, 1)",128,1024,torch.bfloat16,4,False,309.30298000000005,,137.42514370748296,0,0.8928217788973694,,,1129.0769574468081,822%,NaN
396,512,4,"(8, 1)",128,1024,torch.bfloat16,1,False,16.12733333333329,20.55338015463925,12.448632653061246,0,0.03890288614797846,,,14.778282828282814,119%,NaN
397,512,4,"(8, 1)",128,1024,torch.bfloat16,2,False,18.56522105263152,26.408858692185124,12.544095166487665,0,0.039200780356855244,,,17.375142857142936,139%,NaN
398,512,4,"(8, 1)",128,1024,torch.bfloat16,3,False,21.753083333333326,,15.152714285714318,0,0.03294386012838122,,,20.178479166666666,133%,NaN
399,512,4,"(8, 1)",128,1024,torch.bfloat16,4,False,24.003020408163273,,15.255286745001083,0,0.03321074779252104,,,47.69728571428589,313%,NaN
400,512,80,"(8, 1)",128,1024,torch.bfloat16,1,False,21.640999999999977,35.921186868686945,16.42127673469386,0,0.5898295810055688,,,18.529530612244795,113%,NaN
401,512,80,"(8, 1)",128,1024,torch.bfloat16,2,False,30.02516129032264,47.60414141414135,16.715219999999974,0,0.5883719381461606,,,26.49636734693878,159%,NaN
402,512,80,"(8, 1)",128,1024,torch.bfloat16,3,False,36.34450549450549,,20.075190515463973,0,0.49731921558539616,,,33.96091999999996,169%,NaN
403,512,80,"(8, 1)",128,1024,torch.bfloat16,4,False,42.84263265306126,,20.418824040404022,0,0.49624746223220356,,,107.78408163265304,528%,NaN
404,512,128,"(8, 1)",128,1024,torch.bfloat16,1,False,31.796804347826104,65.29002651515152,22.11008585858595,0,0.7009112375555778,,,26.66626530612243,121%,NaN
405,512,128,"(8, 1)",128,1024,torch.bfloat16,2,False,44.31253763440855,88.48457577073378,23.015684242424214,0,0.6836914364552347,,,41.49216494845363,180%,NaN
406,512,128,"(8, 1)",128,1024,torch.bfloat16,3,False,59.11525000000015,,28.467719999999943,0,0.561128351684108,,,54.16910204081633,190%,NaN
407,512,128,"(8, 1)",128,1024,torch.bfloat16,4,False,70.59200000000001,,28.99845619459905,0,0.5590802237922518,,,192.51258585858582,664%,NaN
408,4096,4,"(8, 1)",128,1024,torch.bfloat16,1,False,16.801620000000057,23.33422141414147,14.946707070707133,0,0.2557183885481136,,,15.57166000000004,104%,NaN
409,4096,4,"(8, 1)",128,1024,torch.bfloat16,2,False,19.228419999999968,28.886472525252497,15.308460000000093,0,0.25016222577704245,,,17.987259999999896,117%,NaN
410,4096,4,"(8, 1)",128,1024,torch.bfloat16,3,False,23.04922000000011,,18.633834141414127,0,0.20591838363999607,,,20.879298969072085,112%,NaN
411,4096,4,"(8, 1)",128,1024,torch.bfloat16,4,False,25.19365656565651,,19.14094929292927,0,0.20085208571305632,,,57.78883673469385,302%,NaN
412,4096,80,"(8, 1)",128,1024,torch.bfloat16,1,False,87.55026000000002,242.3556363636364,56.673546530612164,0,1.348829596946926,,,64.50965306122464,114%,NaN
413,4096,80,"(8, 1)",128,1024,torch.bfloat16,2,False,110.54002083333336,327.0359030303031,59.9954491666666,0,1.276629637751447,,,109.45168749999988,182%,NaN
414,4096,80,"(8, 1)",128,1024,torch.bfloat16,3,False,157.00925773195883,,81.33233795918366,0,0.9435481885056297,,,140.45945454545455,173%,NaN
415,4096,80,"(8, 1)",128,1024,torch.bfloat16,4,False,188.1138000000002,,83.60516767676768,0,0.9196798941606595,,,659.459111111111,789%,NaN
416,4096,128,"(8, 1)",128,1024,torch.bfloat16,1,False,134.78105050505053,389.36833535353503,82.39611795918361,0,1.484399193900001,,,97.08913043478262,118%,NaN
417,4096,128,"(8, 1)",128,1024,torch.bfloat16,2,False,172.2090505050505,528.9933,88.0282381818183,0,1.3921345262538094,,,174.70918367346928,198%,NaN
418,4096,128,"(8, 1)",128,1024,torch.bfloat16,3,False,245.84520430107526,,123.86758000000006,0,0.991264770307974,,,222.7452448979591,180%,NaN
419,4096,128,"(8, 1)",128,1024,torch.bfloat16,4,False,294.65791919191935,,125.68061746559083,0,0.9788620496719634,,,1056.2413402061861,840%,NaN
420,4097,4,"(8, 1)",128,1024,torch.bfloat16,1,False,17.062479999999955,24.66618597938146,16.318080000000037,0,0.23428486493487774,,,15.562938775510169,95%,NaN
421,4097,4,"(8, 1)",128,1024,torch.bfloat16,2,False,19.251777777777733,29.7026274994847,16.24719979797987,0,0.2357655348012486,,,17.953660000000013,111%,NaN
422,4097,4,"(8, 1)",128,1024,torch.bfloat16,3,False,22.971010101010087,,21.25086000000003,0,0.18060352992727732,,,20.752039999999976,98%,NaN
423,4097,4,"(8, 1)",128,1024,torch.bfloat16,4,False,24.69126000000001,,22.238403838383817,0,0.17291847645783098,,,58.56757575757582,263%,NaN
424,4097,80,"(8, 1)",128,1024,torch.bfloat16,1,False,92.64696907216505,257.5987595959596,59.90767835051546,0,1.2763235945909908,,,67.83775257731962,113%,NaN
425,4097,80,"(8, 1)",128,1024,torch.bfloat16,2,False,117.5879583333333,348.38070000000016,63.58595666666663,0,1.204835139769635,,,117.44199999999996,185%,NaN
426,4097,80,"(8, 1)",128,1024,torch.bfloat16,3,False,167.70755102040823,,87.50588000000003,0,0.8771936994383429,,,150.66808,172%,NaN
427,4097,80,"(8, 1)",128,1024,torch.bfloat16,4,False,200.56110204081622,,90.2441307216495,0,0.8522284784255325,,,702.6322399999997,779%,NaN
428,4097,128,"(8, 1)",128,1024,torch.bfloat16,1,False,142.93446000000003,418.5685854545453,87.6693224489796,0,1.3954543046991823,,,102.88581249999997,117%,NaN
429,4097,128,"(8, 1)",128,1024,torch.bfloat16,2,False,184.17678787878802,569.4368815053763,93.5976979591836,0,1.3096150295709683,,,186.75214141414136,200%,NaN
430,4097,128,"(8, 1)",128,1024,torch.bfloat16,3,False,263.52204,,138.42916326530622,0,0.8872073460728124,,,239.68315999999987,173%,NaN
431,4097,128,"(8, 1)",128,1024,torch.bfloat16,4,False,317.0353265306124,,142.58288980923703,0,0.863033350659597,,,1131.7895151515147,794%,NaN
432,512,4,"(10, 1)",128,1024,torch.bfloat16,1,False,16.103747368421075,20.637245027595498,12.58637588652482,0,0.03862512833974394,8.088092783505157,0.06125839835886677,14.918469387755106,119%,64%
433,512,4,"(10, 1)",128,1024,torch.bfloat16,2,False,19.074215053763513,27.25751797979793,15.076246173070995,0,0.03286385775395638,11.560319148936166,0.044470230844366694,17.36626530612247,115%,77%
434,512,4,"(10, 1)",128,1024,torch.bfloat16,3,False,22.100783505154634,,15.399676870748245,0,0.03277840435732877,11.649244897959186,0.04572970328517855,20.40492929292925,133%,76%
435,512,4,"(10, 1)",128,1024,torch.bfloat16,4,False,24.630288659793887,,18.788796742939603,0,0.02736152124169033,14.066562499999996,0.03919528770247623,48.179759999999945,256%,75%
436,512,80,"(10, 1)",128,1024,torch.bfloat16,1,False,23.577687500000042,36.17785050505045,16.625308484848514,0,0.5848317153240593,8.940838383838376,1.1083157717984113,20.72892929292941,125%,54%
437,512,80,"(10, 1)",128,1024,torch.bfloat16,2,False,31.519422222222158,48.51854545454551,20.084525252525218,0,0.49337846273776387,12.234917525773204,0.8403653888222764,27.920545454545543,139%,61%
438,512,80,"(10, 1)",128,1024,torch.bfloat16,3,False,38.94579545454548,,20.400181443298937,0,0.49487484887777666,12.38211340206185,0.86046136936744,36.43685714285715,179%,61%
439,512,80,"(10, 1)",128,1024,torch.bfloat16,4,False,46.013887640449475,,25.34963684210528,0,0.4055995471571016,14.816958333333325,0.744205324424813,110.97995999999986,438%,58%
440,512,128,"(10, 1)",128,1024,torch.bfloat16,1,False,33.35454945054942,65.74500288600282,22.505337725076735,0,0.6912498926440309,14.56302222222223,1.088705027591076,28.822163265306113,128%,65%
441,512,128,"(10, 1)",128,1024,torch.bfloat16,2,False,46.85614285714294,89.3606155102041,27.60688484848485,0,0.5743073004169127,21.399914893617048,0.7687358589876735,44.58987628865984,162%,78%
442,512,128,"(10, 1)",128,1024,torch.bfloat16,3,False,63.77378947368414,,29.12861999999999,0,0.5545356674683133,21.494129411764707,0.7930969465751501,58.501516483516475,201%,74%
443,512,128,"(10, 1)",128,1024,torch.bfloat16,4,False,76.41140425531914,,40.377751020408176,0,0.40742442415113755,26.854752577319566,0.6569777473360958,198.01021999999998,490%,67%
444,4096,4,"(10, 1)",128,1024,torch.bfloat16,1,False,16.97781818181827,23.45201999999991,15.02526000000005,0,0.25450544558770644,27.855000000000008,0.1376170783384422,15.74887999999998,105%,185%
445,4096,4,"(10, 1)",128,1024,torch.bfloat16,2,False,19.410879999999928,30.09360000000001,18.295615555555557,0,0.209521440012621,48.21532323232319,0.07989058063655788,17.94466666666656,98%,264%
446,4096,4,"(10, 1)",128,1024,torch.bfloat16,3,False,23.461259999999914,,18.862459999999977,0,0.20371875899874503,48.699959183673485,0.07947802595694016,21.186519999999902,112%,258%
447,4096,4,"(10, 1)",128,1024,torch.bfloat16,4,False,25.292140000000064,,22.904680816326536,0,0.16817305595736287,64.49006249999998,0.06030701352777009,59.15256565656572,258%,282%
448,4096,80,"(10, 1)",128,1024,torch.bfloat16,1,False,89.31095918367356,243.38368464646473,57.25811372761811,0,1.335709558845165,29.641141414141423,2.5864885994494644,66.33961616161614,116%,52%
449,4096,80,"(10, 1)",128,1024,torch.bfloat16,2,False,114.38916000000013,329.5878608163265,80.09189474747464,0,0.9572313725885918,50.390051546391746,1.528853434517053,115.4746597938144,144%,63%
450,4096,80,"(10, 1)",128,1024,torch.bfloat16,3,False,163.82438383838394,,82.64716326530613,0,0.9298896153345741,50.93344897959187,1.5198564784618451,148.22214285714279,179%,62%
451,4096,80,"(10, 1)",128,1024,torch.bfloat16,4,False,196.8406399999998,,128.95721999999998,0,0.5973996909377574,66.35754166666663,1.1721962489601692,669.8981400000001,519%,51%
452,4096,128,"(10, 1)",128,1024,torch.bfloat16,1,False,136.40497959183676,391.45332909090905,83.91466000000008,0,1.4582474114043575,56.101180000000014,2.1865201221748607,99.35152000000002,118%,67%
453,4096,128,"(10, 1)",128,1024,torch.bfloat16,2,False,176.69295999999994,532.9105400000002,121.71841999999998,0,1.007787966256495,97.2037676767677,1.268082589199557,183.36510204081642,151%,80%
454,4096,128,"(10, 1)",128,1024,torch.bfloat16,3,False,256.3971157894737,,125.40539737373743,0,0.9805350068400024,98.24780808080807,1.2606739454318316,234.69606185567022,187%,78%
455,4096,128,"(10, 1)",128,1024,torch.bfloat16,4,False,308.36139999999995,,201.04511111111105,0,0.6131081960375784,130.19861224489807,0.9558819110677,1071.1328979591835,533%,65%
456,4097,4,"(10, 1)",128,1024,torch.bfloat16,1,False,16.879000000000058,24.82031030303025,16.461660000000023,0,0.2323545629022689,29.28403092783505,0.1309333079568424,15.690819999999931,95%,178%
457,4097,4,"(10, 1)",128,1024,torch.bfloat16,2,False,19.507836734693843,33.01850888888886,21.213680000000068,0,0.18074445545006396,50.80528571428571,0.07583623312054044,18.018519999999917,85%,239%
458,4097,4,"(10, 1)",128,1024,torch.bfloat16,3,False,23.476080000000024,,21.56086868686875,0,0.17826592802260022,51.86148421052635,0.07465092836449795,21.10523999999985,98%,241%
459,4097,4,"(10, 1)",128,1024,torch.bfloat16,4,False,25.439747368421102,,27.883268979591996,0,0.138178973706569,68.60609090909095,0.056702463915683815,59.607777777777805,214%,246%
460,4097,80,"(10, 1)",128,1024,torch.bfloat16,1,False,94.83335416666667,258.7960740053596,60.66752395740893,0,1.260952010051056,31.13510000000001,2.4629791069833877,70.62281249999994,116%,51%
461,4097,80,"(10, 1)",128,1024,torch.bfloat16,2,False,122.55195698924733,352.4005141414144,86.62716767676766,0,0.8852315370620675,53.130474747474736,1.4503470972155614,123.93587500000017,143%,61%
462,4097,80,"(10, 1)",128,1024,torch.bfloat16,3,False,174.49957575757568,,89.32115578947368,0,0.8606176737115253,54.101020202020244,1.4312143941906563,158.99359183673474,178%,61%
463,4097,80,"(10, 1)",128,1024,torch.bfloat16,4,False,210.80715151515156,,140.42342947368425,0,0.5487519434078877,70.58619565217393,1.1022365940610213,713.0856122448992,508%,50%
464,4097,128,"(10, 1)",128,1024,torch.bfloat16,1,False,146.3617916666667,422.0152775510203,89.99269050505053,0,1.3600897735066098,59.2650404040404,2.070295749967577,105.80259574468089,118%,66%
465,4097,128,"(10, 1)",128,1024,torch.bfloat16,2,False,190.08547474747482,580.1940752422186,137.71693939050638,0,0.8909300614227833,102.51085858585856,1.2027233935869477,197.67782000000003,144%,74%
466,4097,128,"(10, 1)",128,1024,torch.bfloat16,3,False,276.03970000000004,,140.894037878788,0,0.8729552104953595,104.64863636363637,1.183849675165939,254.36369387755101,181%,74%
467,4097,128,"(10, 1)",128,1024,torch.bfloat16,4,False,330.71746,,226.25879595959594,0,0.5449167498438926,138.32063636363634,0.8999691144142934,1149.567680000001,508%,61%
468,512,4,"(16, 1)",128,1024,torch.bfloat16,1,False,16.481340206185656,20.448329896907268,12.553687074829973,0,0.03917082817707822,,,15.013278350515497,120%,NaN
469,512,4,"(16, 1)",128,1024,torch.bfloat16,2,False,18.890391752577326,26.226105263157862,15.06623753418904,0,0.033627471984370966,,,17.710680412371033,118%,NaN
470,512,4,"(16, 1)",128,1024,torch.bfloat16,3,False,22.29615053763452,,18.562839414553697,0,0.028095951817358713,,,20.445300000000092,110%,NaN
471,512,4,"(16, 1)",128,1024,torch.bfloat16,4,False,24.67482828282832,,20.407938118022265,0,0.02628593833812066,,,48.180204081632695,236%,NaN
472,512,80,"(16, 1)",128,1024,torch.bfloat16,1,False,25.397684210526208,35.984910721649435,16.868439999999932,0,0.5830276177251418,,,22.935279999999917,136%,NaN
473,512,80,"(16, 1)",128,1024,torch.bfloat16,2,False,36.44406451612892,46.63709878787881,20.272583265306125,0,0.4998272533504572,,,32.84169999999994,162%,NaN
474,512,80,"(16, 1)",128,1024,torch.bfloat16,3,False,45.80716853932586,,24.98019252525257,0,0.4175633484469269,,,43.32731999999996,173%,NaN
475,512,80,"(16, 1)",128,1024,torch.bfloat16,4,False,55.53181818181822,,28.087359587628903,0,0.38198094150138034,,,119.76597999999998,426%,NaN
476,512,128,"(16, 1)",128,1024,torch.bfloat16,1,False,36.844914893617094,65.02640485395192,22.90202209595958,0,0.6870845794651134,,,31.778279569892515,139%,NaN
